SEQN,Gender,Age,Race,Month of Exam,Active Duty,Deployed,Birth Country,Citizenship,TimeUS,EduKids,EduAdult,Marital Status,Language,NumbHH,HH Gender,HH Age,HH Edu,HH Marital,HH Sp Edu,Int Weight,MEC Weight,AHH Income,FAM Income
102738,2,70,3,0,2,0,1,1,0,0,2,1,1,3,2,4,1,1,0,38607.16518,0,99,99
102739,2,3,2,0,0,0,1,1,0,0,0,0,2,5,1,3,2,1,1,37023.21639,0,5,5
102740,1,62,4,0,1,1,1,1,0,0,4,1,1,4,2,4,2,1,2,8446.618722,0,7,7
102741,2,18,6,2,2,0,2,2,3,13,0,0,1,3,2,1,2,0,0,11708.44584,13545.66597,14,14
102742,1,6,1,0,0,0,1,1,0,0,0,0,1,3,2,4,2,2,0,19691.6269,0,0,0
102743,1,45,1,2,2,0,1,1,0,0,3,1,1,2,1,3,2,1,0,47282.51104,55634.97226,10,3
102744,2,7,2,2,0,0,1,1,0,2,0,0,2,4,2,3,1,2,0,10455.71816,10338.18999,13,13
102745,1,6,6,2,0,0,1,1,0,0,0,0,1,7,1,2,2,1,2,11535.49721,12294.10925,15,15
102746,1,23,3,1,2,0,1,1,0,0,3,5,1,3,1,3,0,1,0,157205.91,179271.4992,8,8
102747,2,57,3,2,2,0,1,1,0,0,4,3,1,3,2,3,2,2,0,30249.17895,36501.63579,7,7
102748,1,9,7,1,0,0,1,1,0,1,0,0,1,7,2,2,2,1,2,12800.82526,13846.82705,9,9
102749,1,5,6,2,0,0,2,2,2,0,0,0,1,3,2,2,3,1,3,10989.44753,14547.84805,0,0
102750,1,50,6,1,2,0,2,1,6,0,4,1,1,6,1,3,2,1,3,20139.09433,20866.90704,77,77
102751,2,19,3,0,2,0,1,1,0,15,0,0,1,3,2,3,2,1,0,15149.5555,0,12,12
102752,2,1,2,2,0,0,1,1,0,0,0,0,1,6,1,2,0,1,2,16661.71901,16202.59585,0,0
102753,1,50,3,2,2,0,1,1,0,0,5,1,1,2,1,3,3,1,2,201599.6047,208037.7319,9,9
102754,1,50,4,2,2,0,1,1,0,0,4,1,1,3,1,3,2,1,3,25016.93926,27066.91153,15,15
102755,1,13,2,2,0,0,1,1,0,6,0,0,1,5,2,2,2,1,1,38379.77507,41179.83881,9,9
102756,1,34,3,2,2,0,1,1,0,0,3,5,1,2,1,2,2,3,0,54255.72132,53827.72322,6,5
102757,1,10,3,2,0,0,1,1,0,3,0,0,1,7,1,2,2,1,0,38143.92335,39998.58172,15,15
102758,2,46,6,2,2,0,2,2,2,0,3,1,1,6,2,3,0,0,0,18626.36283,18930.06572,5,5
102759,2,47,3,1,2,0,1,1,0,0,4,1,1,2,1,3,2,1,2,108180.1798,108370.3355,15,15
102760,2,0,1,1,0,0,1,1,0,0,0,0,1,3,1,2,2,1,3,15841.2284,19226.54015,14,14
102761,1,25,4,2,2,0,1,1,0,0,4,5,1,2,1,2,2,3,0,29318.27184,30441.33238,5,5
102762,1,20,3,1,2,0,1,1,0,0,3,5,1,5,2,2,2,1,0,56525.3325,59372.67227,6,2
102763,1,62,2,1,2,0,2,1,7,0,5,1,1,2,1,4,3,1,3,17021.48282,16698.9501,14,14
102764,1,0,1,2,0,0,1,1,0,0,0,0,2,3,1,2,2,1,2,11636.56836,15240.91387,8,8
102765,1,10,4,1,0,0,1,1,0,4,0,0,1,7,1,3,3,1,2,9692.230066,10282.88282,9,9
102766,2,46,6,1,2,0,2,2,3,0,2,1,1,4,2,2,2,3,0,11700.05939,11617.64869,5,5
102767,2,10,3,1,0,0,1,1,0,4,0,0,1,5,2,2,3,1,3,31673.28367,34059.25458,15,15
102768,1,49,3,1,2,0,1,1,0,0,5,1,1,2,2,2,3,1,3,293906.2627,290562.338,14,14
102769,1,12,4,1,0,0,2,2,2,6,0,0,1,2,2,3,2,3,0,15301.78148,15612.60329,5,5
102770,2,12,1,1,0,0,1,1,0,6,0,0,2,7,2,3,1,1,0,25142.33113,26165.72119,9,9
102771,2,60,1,1,2,0,1,1,0,0,4,1,1,2,2,4,2,1,2,7192.924635,7590.272298,10,10
102772,1,56,3,2,1,1,1,1,0,0,4,3,1,4,2,1,2,0,0,19832.89103,21072.59264,0,0
102773,2,63,3,2,2,0,1,1,0,0,5,1,1,2,1,4,3,1,3,109452.7014,118085.3592,7,7
102774,2,2,4,2,0,0,1,1,0,0,0,0,1,4,2,2,2,0,0,10269.09531,11391.66158,99,99
102775,1,58,3,1,2,0,1,1,0,0,3,5,1,2,1,4,2,3,0,25247.72128,27229.41458,3,3
102776,1,35,3,2,2,0,1,1,0,0,4,1,1,6,1,2,2,1,2,69282.14605,69066.78635,9,9
102777,2,60,3,1,2,0,1,1,0,0,3,3,1,1,2,4,2,2,0,49889.65919,50365.04725,2,2
102778,2,67,4,2,2,0,1,1,0,0,4,1,1,2,1,4,1,1,2,4887.375374,4942.373212,4,4
102779,1,57,3,2,2,0,1,1,0,0,4,1,1,2,1,3,2,1,1,185019.5764,202187.7936,14,14
102780,1,6,4,1,0,0,1,1,0,1,0,0,1,4,1,3,1,1,2,9970.479002,10696.78595,7,7
102781,1,24,1,1,2,0,1,1,0,0,2,5,1,5,1,3,2,1,2,10842.66528,11572.49935,15,15
102782,1,6,4,1,0,0,1,1,0,0,0,0,1,5,1,3,3,1,2,7349.189715,7768.108516,14,14
102783,2,52,6,2,2,0,2,1,3,0,5,1,1,2,1,2,2,3,0,8044.305554,8265.703144,6,6
102784,1,6,2,1,0,0,1,1,0,0,0,0,2,4,1,3,2,1,2,25051.03707,26296.2137,15,15
102785,2,54,3,1,2,0,1,1,0,0,4,1,1,2,1,3,2,1,2,192967.9139,185636.2381,15,15
102786,2,46,6,2,2,0,2,1,5,0,5,1,1,4,2,3,3,1,2,11070.80574,11395.88967,15,15
102787,1,4,4,1,0,0,1,1,0,0,0,0,1,4,1,2,3,1,2,18923.29201,19164.48746,14,14
102788,2,42,4,2,2,0,2,2,2,0,2,3,1,6,2,3,1,2,0,18004.85682,18356.94297,77,77
102789,1,61,1,1,2,0,2,1,99,0,1,1,2,6,2,1,2,0,0,4987.427781,5219.983527,7,7
102790,1,47,3,1,2,0,1,1,0,0,4,1,1,3,1,3,2,1,1,178132.7442,180872.8548,9,9
102791,1,61,4,1,2,0,1,1,0,0,3,5,1,1,1,4,2,3,0,11169.75655,11533.32174,3,3
102792,1,61,3,2,2,0,1,1,0,0,1,1,1,2,2,3,2,1,1,25526.28364,26101.60089,6,6
102793,2,30,3,2,2,0,1,1,0,0,4,1,1,6,1,2,2,1,2,33303.89351,34827.55069,10,10
102794,1,67,2,1,2,0,2,1,9,0,3,6,1,4,2,4,2,1,0,12401.20768,12522.5911,7,7
102795,1,4,3,2,0,0,1,1,0,0,0,0,1,5,2,2,2,1,2,13051.00546,13289.76034,14,14
102796,1,7,3,2,0,0,1,1,0,1,0,0,1,2,2,2,1,3,0,24944.44987,33994.66254,5,5
102797,1,20,4,2,2,0,1,1,0,0,4,5,1,4,1,4,0,1,0,27589.4127,28334.40061,0,0
102798,2,57,2,2,1,2,1,1,0,0,4,1,1,2,1,4,2,1,2,33174.87881,32982.32081,3,3
102799,2,62,6,1,2,0,2,1,7,0,5,1,1,2,2,4,3,1,0,17741.21825,19757.51185,99,4
102800,1,65,3,2,1,2,1,1,0,0,2,3,1,1,1,4,1,2,0,81844.08501,91624.54863,14,14
102801,2,58,4,2,2,0,1,1,0,0,5,5,1,2,1,3,2,3,0,19221.28999,22287.77164,6,6
102802,1,25,6,1,2,0,1,1,0,0,5,5,1,3,1,3,3,1,3,26416.24626,33100.43271,15,15
102803,2,9,4,2,0,0,1,1,0,2,0,0,1,7,2,3,0,1,2,6892.14317,6921.198149,0,0
102804,1,30,1,0,2,0,2,2,5,0,2,6,2,3,1,2,1,1,2,22970.99728,0,8,8
102805,1,60,4,1,2,0,1,1,0,0,2,5,1,2,1,4,1,3,0,10150.35197,9842.759421,4,4
102806,2,2,4,1,0,0,1,1,0,0,0,0,1,7,2,2,0,2,0,9254.645402,9301.405839,0,0
102807,1,79,4,2,1,2,1,1,0,0,4,1,1,4,1,4,2,1,2,9003.206153,9119.113914,15,15
102808,1,62,4,2,2,0,1,1,0,0,2,1,1,4,1,4,1,1,2,11733.68463,12284.04624,7,7
102809,1,24,1,1,2,0,2,2,5,0,4,5,1,2,2,2,2,3,0,46909.56751,49536.07629,4,0
102810,2,16,2,2,0,0,1,1,0,10,0,0,1,5,2,3,1,1,1,24716.30865,25768.46435,3,3
102811,2,41,1,1,2,0,2,7,5,0,3,1,2,6,2,3,2,1,0,25542.409,25608.16899,6,6
102812,2,4,3,2,0,0,1,1,0,0,0,0,1,4,2,2,3,1,3,12947.50417,14019.9225,15,15
102813,1,0,3,2,0,0,1,1,0,0,0,0,1,4,1,2,2,1,3,16166.78398,16345.83746,9,9
102814,1,11,1,1,0,0,1,1,0,5,0,0,1,3,1,4,3,1,2,36877.8786,38925.15225,15,15
102815,1,80,3,2,1,1,1,1,0,0,4,3,1,1,1,4,2,2,0,6533.559202,7323.934818,3,3
102816,2,42,2,2,2,0,2,2,5,0,3,1,2,3,2,3,2,1,1,28604.11078,30852.04128,7,7
102817,1,2,3,2,0,0,1,1,0,0,0,0,1,5,1,3,2,1,2,15337.07053,15675.84425,6,6
102818,1,4,4,1,0,0,1,1,0,0,0,0,1,3,2,2,2,2,0,14745.98019,16507.39356,3,3
102819,2,48,3,2,2,0,1,1,0,0,3,1,1,3,1,3,2,1,2,127788.3927,157843.8344,15,15
102820,2,57,1,1,2,0,2,1,99,0,4,1,1,3,1,3,2,1,2,13337.99767,13073.90831,14,14
102821,2,35,4,2,2,0,1,1,0,0,4,5,1,3,2,2,2,3,0,24658.19518,25835.55351,10,6
102822,2,16,6,1,0,0,1,1,0,10,0,0,1,5,2,2,1,3,0,8625.774119,9705.620926,8,8
102823,2,55,2,2,2,0,2,1,6,0,4,3,1,1,2,3,2,2,0,71881.56334,80365.22969,4,4
102824,2,0,3,2,0,0,1,1,0,0,0,0,1,4,2,2,3,1,3,26397.53618,27549.76586,15,15
102825,2,80,3,0,2,0,1,1,0,0,3,1,1,2,2,4,2,1,2,84035.85943,0,7,7
102826,2,58,1,2,2,0,2,1,8,0,1,3,1,7,2,3,1,2,0,18761.69091,18431.56321,0,0
102827,1,14,3,2,0,0,1,1,0,8,0,0,1,4,2,3,2,1,0,32771.9749,32432.85369,6,6
102828,2,80,4,2,2,0,1,1,0,0,2,2,1,2,1,3,2,3,0,17228.9379,17527.99335,77,77
102829,1,2,3,2,0,0,1,1,0,0,0,0,1,3,1,3,2,1,0,22066.78342,23752.87606,7,7
102830,1,8,3,2,0,0,1,1,0,2,0,0,1,7,2,2,2,1,0,23931.5106,25727.85492,7,7
102831,2,51,6,1,2,0,2,2,1,0,1,2,1,5,1,2,3,1,3,13298.31894,13803.83179,14,14
102832,1,29,3,1,2,0,1,1,0,0,3,1,1,5,1,2,2,1,2,107981.2051,122278.1147,4,4
102833,1,25,4,1,2,0,1,1,0,0,3,6,1,4,2,2,2,1,0,29641.48942,29416.82933,1,1
102834,1,57,4,1,2,0,1,1,0,0,3,5,1,5,1,4,2,2,0,41448.6755,43702.63624,15,15
102835,2,67,4,2,2,0,2,2,1,0,3,2,1,5,1,2,2,1,2,14539.42393,14560.57202,6,6
102836,1,40,1,1,2,0,2,2,6,0,2,1,2,7,1,4,0,1,1,44003.68144,48907.33004,8,8
102837,2,19,2,1,2,0,1,1,0,13,0,0,1,1,2,1,2,0,0,20197.03176,20209.15395,1,1
102838,1,41,7,2,2,0,1,1,0,0,4,3,1,2,2,3,2,1,0,23772.11472,25010.65289,8,8
102839,1,1,3,2,0,0,1,1,0,0,0,0,1,4,2,2,3,1,2,29490.09879,30476.17586,14,14
102840,1,0,3,2,0,0,1,1,0,0,0,0,1,3,2,2,3,1,3,7834.124059,7768.780643,15,15
102841,1,78,2,1,2,0,2,2,8,0,9,5,2,2,1,4,0,3,0,15238.24184,16710.66059,6,6
102842,1,7,7,1,0,0,1,1,0,0,0,0,1,6,2,2,2,1,3,10833.73775,11808.35788,14,14
102843,1,1,7,2,0,0,1,1,0,0,0,0,1,5,1,2,3,1,3,13392.36408,13484.95278,15,15
102844,1,2,1,1,0,0,1,1,0,0,0,0,1,6,1,2,1,1,2,15033.58805,16223.75944,6,6
102845,1,63,4,2,1,1,1,1,0,0,4,5,1,1,1,4,2,3,0,7147.270031,7620.631954,4,4
102846,2,61,3,2,2,0,1,1,0,0,3,3,1,2,1,4,1,1,2,219377.7822,235360.4668,9,9
102847,2,30,3,1,2,0,1,1,0,0,4,5,1,4,2,2,2,3,0,30338.86417,29572.60822,1,1
102848,1,1,3,2,0,0,1,1,0,0,0,0,1,6,2,2,2,1,0,12810.4952,13044.8502,7,7
102849,1,29,6,1,2,0,1,1,0,0,3,5,1,3,2,3,2,2,0,33210.22001,41803.05877,2,2
102850,1,54,2,2,2,0,1,1,0,0,5,1,1,3,1,3,3,1,3,56063.03774,61763.17987,15,15
102851,1,58,1,1,1,2,1,1,0,0,4,1,1,2,1,3,2,1,2,42008.96436,40904.64312,15,15
102852,2,10,1,1,0,0,2,2,1,4,0,0,2,7,1,2,1,1,2,21891.3343,21888.14636,1,1
102853,1,45,3,1,2,0,1,1,0,0,1,1,1,2,2,3,1,1,1,17568.57291,17346.09463,3,3
102854,1,45,7,1,2,0,1,1,0,0,5,1,1,4,1,3,3,1,3,13356.9328,13318.97688,12,12
102855,1,61,6,1,2,0,2,1,7,0,4,1,1,3,1,4,2,1,2,9168.765484,9374.38169,15,15
102856,1,80,6,2,2,0,2,2,4,0,2,1,1,5,1,4,2,1,2,22765.24279,25684.10426,15,15
102857,2,14,1,1,0,0,1,1,0,7,0,0,2,7,1,2,1,1,2,20388.00845,20950.16135,3,3
102858,1,36,6,1,2,0,2,2,4,0,4,1,1,1,1,2,2,1,0,22546.19331,27165.03027,0,0
102859,2,8,3,1,0,0,1,1,0,1,0,0,1,3,1,3,2,1,0,15098.46733,17149.07904,0,0
102860,1,63,6,1,2,0,2,1,6,0,5,1,1,3,1,4,3,1,3,10470.79403,10302.84968,15,15
102861,2,41,4,1,2,0,1,1,0,0,3,3,1,6,2,3,2,2,0,71999.52884,71692.31588,7,7
102862,2,0,3,2,0,0,1,1,0,0,0,0,1,7,1,3,2,1,2,11180.18449,10461.23334,15,15
102863,2,61,1,1,2,0,2,2,7,0,1,1,2,5,1,4,2,1,1,8361.575699,8859.171892,8,8
102864,1,8,2,2,0,0,1,1,0,2,0,0,2,5,1,2,0,1,0,11396.55593,11569.53859,0,0
102865,2,44,3,2,2,0,1,1,0,0,5,5,1,1,2,3,3,3,0,122244.944,121635.6697,9,9
102866,2,73,3,2,2,0,1,1,0,0,3,3,1,4,2,4,2,2,0,120492.2865,129217.1826,15,15
102867,1,17,6,2,2,0,1,1,0,11,0,0,1,4,1,3,3,1,3,9606.60779,9803.04905,15,15
102868,2,70,6,2,2,0,2,2,3,0,4,1,1,5,2,3,2,1,0,12818.64803,13375.61263,8,8
102869,1,67,3,2,2,0,1,1,0,0,4,3,1,1,1,4,2,2,0,25461.88575,26827.00034,3,3
102870,2,51,6,1,2,0,2,2,2,0,5,1,1,3,1,3,3,1,3,14627.11537,16356.71736,15,15
102871,2,80,6,2,2,0,2,2,4,0,2,1,1,5,1,4,2,1,2,16609.75646,17645.13331,15,15
102872,2,44,4,2,1,1,1,1,0,0,5,3,1,4,2,3,3,2,0,38333.48614,41690.43329,12,12
102873,1,66,4,2,2,0,1,1,0,0,3,1,1,2,1,4,2,1,2,11323.61782,11596.33857,7,7
102874,1,3,1,0,0,0,1,1,0,0,0,0,2,3,1,2,1,1,2,25047.78994,0,8,8
102875,1,61,3,1,2,0,1,1,0,0,3,5,1,1,1,4,2,3,0,19612.76408,18617.54467,5,5
102876,1,65,2,1,2,0,2,1,7,0,5,1,1,3,1,4,3,1,2,21532.42703,21248.63322,15,15
102877,2,17,1,1,2,0,1,1,0,11,0,0,1,4,2,2,2,1,2,27662.43804,33608.10786,15,15
102878,1,61,1,1,2,0,1,1,0,0,2,1,1,2,1,4,1,1,2,7809.825971,8348.967213,10,10
102879,1,21,3,2,2,0,1,1,0,0,3,5,1,1,1,2,2,3,0,86688.7028,96784.54197,1,1
102880,2,51,6,2,2,0,2,1,3,0,5,1,1,3,1,4,3,1,3,13786.86721,17086.93676,15,15
102881,1,4,6,1,0,0,1,1,0,0,0,0,1,6,1,3,2,1,3,12577.55208,12436.54905,15,15
102882,1,8,3,1,0,0,1,1,0,1,0,0,1,5,2,3,3,1,2,28924.4128,30648.24814,7,7
102883,1,80,3,2,1,1,1,1,0,0,5,2,1,1,1,4,3,2,0,27569.869,31959.23464,15,15
102884,1,32,1,2,2,0,2,2,3,0,3,5,2,1,1,2,2,3,0,68767.6216,83354.70556,6,6
102885,2,37,4,2,2,0,1,1,0,0,4,1,1,4,2,2,2,1,0,20168.9801,21268.9679,10,10
102886,2,50,6,2,2,0,2,1,6,0,5,1,1,4,1,3,3,1,3,24444.54302,27705.04576,0,0
102887,2,60,4,2,2,0,2,1,5,0,4,2,1,3,2,4,2,2,0,7808.419065,7779.675759,8,8
102888,1,5,2,0,0,0,1,1,0,0,0,0,1,4,1,2,0,1,0,26289.97452,0,0,0
102889,1,47,1,1,2,0,1,1,0,0,4,2,1,1,1,3,2,2,0,31232.31112,30572.21636,1,1
102890,1,80,4,1,1,1,1,1,0,0,4,2,1,1,1,4,2,2,0,8567.101986,9244.176686,15,15
102891,1,9,1,1,0,0,1,1,0,3,0,0,2,5,1,3,2,1,3,18574.65821,19367.86798,9,9
102892,2,42,1,2,2,0,2,1,6,0,3,6,2,6,2,3,2,1,0,27303.92392,27521.7438,6,6
102893,2,44,3,2,2,0,1,1,0,0,4,3,1,2,1,3,2,3,0,80406.12896,80576.88234,6,6
102894,1,26,2,1,2,0,1,1,0,0,2,1,1,5,2,3,0,2,0,18078.25042,19159.76788,4,4
102895,1,43,4,1,2,0,1,1,0,0,4,6,1,3,2,3,0,1,2,17801.87839,20351.32492,99,99
102896,1,3,4,2,0,0,1,1,0,0,0,0,1,6,2,3,2,0,0,9316.153404,10043.89371,7,7
102897,1,1,3,1,0,0,1,1,0,0,0,0,1,3,2,3,2,2,0,18733.65003,24672.145,4,4
102898,1,10,4,2,0,0,1,1,0,4,0,0,1,4,2,2,2,2,0,9668.966629,10809.73731,6,6
102899,2,20,3,1,2,0,1,1,0,0,4,5,1,3,2,3,2,2,0,92973.59323,92017.80161,7,7
102900,1,6,2,1,0,0,1,1,0,0,0,0,1,6,2,2,2,2,0,16938.85159,17388.91505,12,6
102901,1,66,4,1,2,0,1,1,0,0,2,1,1,2,2,4,3,1,1,15301.89032,16068.04633,7,7
102902,1,1,3,0,0,0,1,1,0,0,0,0,1,5,1,2,2,1,3,25423.26416,0,4,4
102903,2,20,4,2,2,0,1,1,0,0,3,5,1,3,2,3,2,3,0,42039.48934,46481.7354,12,12
102904,2,75,3,1,2,0,1,1,0,0,5,3,1,5,2,4,3,2,0,112087.8046,117354.9993,14,14
102905,2,13,3,2,0,0,1,1,0,7,0,0,1,4,1,4,1,1,2,103155.4663,107664.0885,8,8
102906,1,9,3,2,0,0,1,1,0,3,0,0,1,3,2,2,3,1,0,64687.31441,69542.86624,15,15
102907,2,47,4,2,2,0,1,1,0,0,4,1,1,3,1,3,2,1,2,8709.055469,9813.614445,0,0
102908,1,51,3,2,2,0,1,1,0,0,3,6,1,4,2,4,0,2,0,37237.58154,36705.96872,9,9
102909,1,12,3,1,0,0,1,1,0,4,0,0,1,7,2,2,2,3,0,84619.97568,86607.75585,14,14
102910,1,71,3,2,2,0,1,1,0,0,4,5,1,1,1,4,2,3,0,5442.599516,7549.444634,5,5
102911,2,55,7,2,2,0,1,1,0,0,3,1,1,2,1,3,2,1,2,33095.14893,32216.81456,4,4
102912,2,11,3,2,0,0,1,1,0,5,0,0,1,5,2,2,2,1,0,28971.19499,31666.87129,8,8
102913,2,39,3,1,2,0,1,1,0,0,5,1,1,2,2,2,3,1,3,173782.5084,179356.5347,14,14
102914,2,73,6,2,2,0,2,1,8,0,4,1,1,3,1,4,3,1,2,17752.64273,20155.91948,15,15
102915,2,14,4,1,0,0,1,1,0,7,0,0,1,5,2,2,2,2,0,17302.08231,17851.48158,6,6
102916,1,66,2,1,1,1,1,1,0,0,4,1,1,2,1,4,2,1,1,7811.932935,7537.752628,8,8
102917,2,61,4,2,2,0,1,1,0,0,5,1,1,2,2,4,3,1,0,23655.92133,25728.1928,12,12
102918,1,33,3,2,2,0,1,1,0,0,3,1,1,5,1,2,2,1,1,33839.93884,34809.05813,9,9
102919,1,0,3,2,0,0,1,1,0,0,0,0,1,4,2,2,3,1,3,20357.0331,20475.47409,15,15
102920,2,62,2,1,2,0,1,1,0,0,4,1,1,4,1,4,2,1,2,26330.18103,27655.10456,15,15
102921,1,53,1,1,2,0,2,2,6,0,1,3,2,3,1,3,1,2,0,21557.6482,23448.02577,99,4
102922,1,31,4,1,2,0,1,1,0,0,3,5,1,6,2,3,2,2,0,37261.44959,39386.16453,6,6
102923,2,43,3,1,2,0,1,1,0,0,3,1,1,3,1,3,0,1,2,60208.96354,66729.30109,4,4
102924,2,75,3,1,2,0,1,1,0,0,4,3,1,1,2,4,2,2,0,86565.86599,90160.26234,5,5
102925,1,3,3,2,0,0,2,2,2,0,0,0,1,4,1,2,3,1,3,60679.68563,67619.87066,15,15
102926,2,15,7,1,0,0,1,1,0,9,0,0,1,3,1,3,3,1,3,144826.8948,151808.4598,15,15
102927,1,0,3,2,0,0,1,1,0,0,0,0,1,5,2,2,3,1,3,17319.13877,18159.00634,15,15
102928,1,0,2,0,0,0,1,1,0,0,0,0,1,3,1,2,3,1,0,16553.35211,0,6,6
102929,1,60,4,2,2,0,1,1,0,0,2,6,1,2,1,4,1,1,0,9953.785315,9980.888535,12,12
102930,2,2,4,2,0,0,1,1,0,0,0,0,1,5,2,3,0,2,0,13274.31331,13341.38371,0,0
102931,2,11,3,0,0,0,1,1,0,5,0,0,1,2,2,2,3,2,0,43092.06006,0,10,10
102932,2,3,3,2,0,0,1,1,0,0,0,0,1,4,1,3,2,1,3,33883.26609,38161.81745,15,15
102933,2,24,4,1,2,0,1,1,0,0,4,3,1,2,1,4,0,0,0,19083.54284,18753.00768,12,5
102934,1,48,4,2,2,0,1,1,0,0,3,1,1,3,1,3,2,1,0,15283.20764,15112.0425,9,9
102935,2,27,3,1,2,0,1,1,0,0,5,6,1,2,1,2,3,1,0,151975.7043,159563.7043,14,3
102936,1,1,7,1,0,0,1,1,0,0,0,0,1,7,2,3,2,1,2,7320.184734,7500.178594,77,77
102937,2,4,3,1,0,0,1,1,0,0,0,0,1,4,1,2,3,1,3,41043.91288,42618.82289,15,15
102938,2,5,3,2,0,0,1,1,0,0,0,0,1,3,2,2,2,2,0,21391.16951,23804.19461,4,4
102939,2,2,7,1,0,0,1,1,0,0,0,0,1,3,2,2,1,3,0,9558.457817,10428.75288,4,4
102940,2,77,3,0,2,0,1,1,0,0,3,1,1,2,2,4,2,1,3,170302.8046,0,0,0
102941,2,14,1,1,0,0,2,2,4,8,0,0,2,6,1,3,1,1,1,19059.75696,19672.95098,7,7
102942,2,0,3,2,0,0,1,1,0,0,0,0,1,2,2,2,3,2,0,14913.51541,15574.93114,7,7
102943,2,48,1,1,2,0,1,1,0,0,4,6,1,6,1,4,0,0,0,27858.07943,29519.81891,15,15
102944,1,55,6,1,2,0,2,1,7,0,3,1,1,4,2,3,3,1,2,19977.78976,22162.92591,14,14
102945,1,15,2,2,0,0,1,1,0,9,0,0,2,6,1,2,2,1,2,22941.67915,23965.62981,13,13
102946,1,65,6,1,2,0,2,1,7,0,4,1,1,4,1,4,2,1,2,9235.608891,9451.752487,10,10
102947,1,75,4,1,2,0,1,1,0,0,5,3,1,1,1,4,3,2,0,13379.65072,13563.95626,8,8
102948,2,31,3,2,2,0,1,1,0,0,4,1,1,4,1,2,3,1,2,130481.0028,129144.3477,15,15
102949,1,33,3,2,2,0,1,1,0,0,3,6,1,5,2,2,2,1,0,29334.6502,30287.18873,6,6
102950,1,64,4,0,1,2,1,1,0,0,3,1,1,2,2,3,2,1,2,11804.9935,0,7,7
102951,1,4,3,2,0,0,1,1,0,0,0,0,1,7,1,3,2,1,2,34822.13887,35591.3096,10,10
102952,2,70,6,2,2,0,2,1,7,0,3,1,1,2,2,4,2,1,1,16896.2762,18338.7111,4,4
102953,1,42,1,2,2,0,2,2,77,0,3,4,2,1,1,3,2,2,0,61630.38001,63661.95157,12,12
102954,2,41,4,1,2,0,1,1,0,0,5,5,1,7,2,3,2,2,0,17160.89527,17694.78335,10,10
102955,2,14,4,2,0,0,1,1,0,8,0,0,1,4,2,3,2,1,2,14238.44592,14871.83964,9,9
102956,1,38,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
3.69E-40,3.69E-40,3.69E-40,3,2,2,0,1,1,0,0,4,3,1,5,1,2,2,2,0,38645.74029,39426.29995,7,7
